"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"37199","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37999","5","443142","78","0","2018","1","N",30,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",-2,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38000","5","443142","58","0","2018","1","",155,1301,1279,1277,14510266,14174654,72510,868,"",1.25,1.01,1.02,1.03,1.06,1.08,0.55,1.04,"",14,9.9,-79,-5.7,-79,-5.8,-57,-4.3,71825,0.5,165496,1.2,-28114,-27.9,50,6.1
"38003","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38009","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38015","5","443142","78","0","2018","1","",24,242,227,227,2847875,2802847,12751,944,"",1.62,1.39,1.33,1.34,1.54,1.86,1.10,1.13,"",2,9.1,-23,-8.7,-31,-12.0,-21,-8.5,-70705,-2.4,-20689,-0.7,-7223,-36.2,70,8.0
"38017","5","443142","78","0","2018","1","",47,528,516,514,6541841,6309542,29370,969,"",1.65,1.44,1.44,1.45,1.72,1.76,1.09,1.19,"",3,6.8,-3,-0.6,-1,-0.2,1,0.2,176545,2.8,91469,1.5,-12482,-29.8,28,3.0
"38021","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38035","5","443142","78","0","2018","1","",15,140,138,141,1144226,1123882,5471,630,"",1.70,1.10,1.11,1.15,1.00,1.25,0.79,0.90,"",2,15.4,-14,-9.1,-15,-9.8,-11,-7.2,-36003,-3.1,-40466,-3.5,-3276,-37.5,37,6.2
"38053","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38059","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38061","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38071","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38077","5","443142","78","0","2018","1","",3,11,11,11,138927,138584,683,972,"",1.22,0.46,0.47,0.47,0.67,0.64,0.48,1.45,"",0,0.0,1,10.0,1,10.0,1,10.0,31590,29.4,31378,29.3,158,30.1,146,17.7
"38079","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38089","5","443142","78","0","2018","1","N",11,0,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38093","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",1.84,0,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38099","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38101","5","443142","78","0","2018","1","N",20,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38103","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38105","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38999","5","443142","78","0","2018","1","",7,33,38,43,445136,435447,1936,901,"",2.48,4.92,5.75,6.41,3.87,3.12,1.13,0.68,"N",3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39000","5","443142","58","0","2018","1","",1437,14732,14274,14237,158790391,101862314,2411530,847,"",1.23,0.88,0.87,0.88,0.88,0.96,1.08,1.00,"",-22,-1.5,-62,-0.4,-172,-1.2,-49,-0.3,8410355,5.6,6543684,6.9,-209141,-8.0,50,6.3
"39001","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39003","5","443142","78","0","2018","1","",18,168,169,166,1828616,1254508,24809,839,"",1.83,1.05,1.09,1.08,1.21,1.33,1.19,1.12,"",3,20.0,-7,-4.0,-13,-7.1,-6,-3.5,30617,1.7,37871,3.1,-3566,-12.6,55,7.0
"39005","5","443142","78","0","2018","1","",4,23,25,25,270020,156332,4041,854,"",0.89,0.40,0.44,0.44,0.58,0.49,0.67,1.35,"",-1,-20.0,-7,-23.3,-1,-3.8,-1,-3.8,-18465,-6.4,-18555,-10.6,-464,-10.3,42,5.2
"39007","5","443142","78","0","2018","1","N",9,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",3,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39009","5","443142","78","0","2018","1","",6,41,41,39,421151,248734,7176,803,"",1.25,0.64,0.64,0.61,0.75,1.07,1.79,1.19,"",-1,-14.3,-9,-18.0,-8,-16.3,-10,-20.4,-105889,-20.1,-64759,-20.7,-4051,-36.1,-19,-2.3
"39011","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39013","5","443142","78","0","2018","1","",9,52,53,48,713177,388432,12886,1076,"",1.39,0.74,0.78,0.71,1.17,0.92,1.11,1.58,"N",-1,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39015","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39017","5","443142","78","0","2018","1","",36,332,332,325,4776212,2781521,75517,1114,"",1.17,0.69,0.70,0.70,0.92,0.85,1.10,1.32,"",-3,-7.7,-32,-8.8,-27,-7.5,-34,-9.5,401377,9.2,164708,6.3,-111,-0.1,181,19.4
"39019","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39021","5","443142","78","0","2018","1","",6,13,14,13,107708,90017,3036,621,"",2.19,0.39,0.43,0.40,0.37,0.42,0.83,0.91,"",1,20.0,0,0.0,2,16.7,1,8.3,3127,3.0,-1567,-1.7,112,3.8,-31,-4.8
"39023","5","443142","78","0","2018","1","N",13,0,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,0,"N",-4,-23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39025","5","443142","78","0","2018","1","N",22,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",3,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39027","5","443142","78","0","2018","1","",4,21,18,15,169750,123340,2943,725,"",1.20,0.38,0.33,0.28,0.30,0.31,0.42,0.90,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39029","5","443142","78","0","2018","1","",4,14,15,15,120073,98824,2027,630,"",0.48,0.15,0.17,0.17,0.17,0.19,0.17,1.04,"",-2,-33.3,-6,-30.0,-6,-28.6,-5,-25.0,-56253,-31.9,-41730,-29.7,-1239,-37.9,-37,-5.5
"39031","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39033","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39035","5","443142","78","0","2018","1","",235,2258,2223,2220,22164669,15022478,312724,763,"",1.66,1.00,1.01,1.02,0.80,1.07,1.04,0.79,"",-14,-5.6,43,1.9,72,3.3,84,3.9,869275,4.1,857897,6.1,-55026,-15.0,7,0.9
"39037","5","443142","78","0","2018","1","",5,9,9,9,63257,50958,1116,541,"",1.04,0.16,0.16,0.16,0.13,0.14,0.22,0.80,"",-1,-16.7,-7,-43.8,-2,-18.2,-2,-18.2,-12363,-16.3,-10499,-17.1,-782,-41.2,82,17.9
"39039","5","443142","78","0","2018","1","",5,22,20,20,226983,136213,3517,845,"",1.45,0.45,0.42,0.42,0.50,0.45,0.46,1.15,"",-1,-16.7,-1,-4.3,-3,-13.0,-3,-13.0,-42818,-15.9,-13541,-9.0,-728,-17.1,-57,-6.3
"39041","5","443142","78","0","2018","1","",33,498,464,497,8615225,4970443,140404,1363,"",1.54,1.82,1.75,1.89,2.45,2.41,3.76,1.34,"",5,17.9,-123,-19.8,-133,-22.3,-114,-18.7,273810,3.3,-48844,-1.0,722,0.5,311,29.6
"39043","5","443142","78","0","2018","1","N",9,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39045","5","443142","78","0","2018","1","N",16,0,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39047","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39049","5","443142","78","0","2018","1","",171,1951,1872,1907,25400390,14417703,479850,1023,"",1.35,0.83,0.82,0.84,0.88,0.96,1.71,1.06,"",5,3.0,82,4.4,31,1.7,87,4.8,1319326,5.5,997284,7.4,-38575,-7.4,18,1.8
"39051","5","443142","78","0","2018","1","",3,9,9,9,75863,68500,844,648,"",0.71,0.16,0.16,0.16,0.16,0.18,0.08,0.98,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39053","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39055","5","443142","78","0","2018","1","",10,53,54,51,786713,422556,12707,1149,"",0.87,0.49,0.52,0.50,0.82,0.60,0.76,1.63,"",2,25.0,6,12.8,6,12.5,3,6.2,25618,3.4,20786,5.2,2913,29.7,-79,-6.4
"39057","5","443142","78","0","2018","1","N",24,0,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,0,"N",-1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39059","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39061","5","443142","78","0","2018","1","",136,1665,1582,1590,17246571,11880504,236161,823,"",1.45,1.03,1.01,1.02,0.83,1.09,1.06,0.81,"",-9,-6.2,407,32.4,365,30.0,371,30.4,5867329,51.6,4415083,59.1,42581,22.0,112,15.8
"39063","5","443142","78","0","2018","1","",10,116,113,110,1288706,777679,14109,877,"",1.40,0.81,0.81,0.80,0.75,0.77,0.89,0.93,"",0,0.0,1,0.9,-2,-1.7,-2,-1.8,119948,10.3,19250,2.5,-1923,-12.0,88,11.2
"39065","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39067","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39069","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39071","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",-3,-75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39073","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39077","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39079","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39081","5","443142","78","0","2018","1","",7,26,24,21,206070,143291,3922,670,"",1.25,0.41,0.39,0.34,0.38,0.43,0.55,0.99,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39083","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39085","5","443142","78","0","2018","1","N",40,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0,"N",2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39087","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39089","5","443142","78","0","2018","1","",20,243,236,214,1687396,1283385,29196,562,"",1.47,1.30,1.29,1.19,1.03,1.15,1.24,0.82,"N",2,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39091","5","443142","78","0","2018","1","",3,10,11,9,121347,100196,3640,933,"",0.82,0.16,0.18,0.15,0.22,0.23,0.63,1.34,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39093","5","443142","78","0","2018","1","N",34,0,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,0,"N",-2,-5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39095","5","443142","78","0","2018","1","",84,907,883,896,7969464,5870164,139498,685,"",2.11,1.38,1.38,1.42,1.14,1.53,1.50,0.82,"",-4,-4.5,195,27.4,189,27.2,217,32.0,1873209,30.7,1732330,41.9,35850,34.6,10,1.5
"39097","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39099","5","443142","78","0","2018","1","",25,295,285,301,2563394,1684552,34965,671,"",1.07,0.98,0.97,1.03,1.06,1.00,0.89,1.07,"",-2,-7.4,-21,-6.6,-17,-5.6,3,1.0,-94360,-3.6,-75693,-4.3,-5634,-13.9,1,0.1
"39101","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",1.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39103","5","443142","78","0","2018","1","N",16,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",-5,-23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39107","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39109","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39111","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39113","5","443142","78","0","2018","1","",68,567,562,549,5733288,3649297,80648,788,"",1.46,0.71,0.72,0.71,0.73,0.76,0.84,1.02,"",1,1.5,-15,-2.6,-4,-0.7,-6,-1.1,161755,2.9,126804,3.6,-11043,-12.0,33,4.4
"39119","5","443142","78","0","2018","1","",10,47,45,38,554827,362687,10522,985,"",1.37,0.46,0.45,0.38,0.65,0.67,1.01,1.51,"",3,42.9,16,51.6,16,55.2,8,26.7,243373,78.1,171637,89.8,5956,130.4,186,23.3
"39123","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",3,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39125","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39129","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39131","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39133","5","443142","78","0","2018","1","N",10,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",-3,-23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39135","5","443142","78","0","2018","1","",3,12,14,14,99760,89049,3461,576,"",1.00,0.35,0.41,0.41,0.36,0.44,1.10,0.92,"",0,0.0,-5,-29.4,-2,-12.5,0,0.0,-15416,-13.4,-13894,-13.5,-221,-6.0,10,1.8
"39137","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39139","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39141","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39143","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39145","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39147","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39149","5","443142","78","0","2018","1","",5,57,57,54,884132,477606,7610,1214,"",1.24,0.67,0.68,0.65,1.05,0.71,0.80,1.57,"",1,25.0,6,11.8,6,11.8,2,3.8,127407,16.8,50812,11.9,-901,-10.6,80,7.1
"39151","5","443142","78","0","2018","1","",44,497,505,505,4185270,2900490,64715,641,"",1.30,0.99,1.04,1.04,0.96,0.98,0.95,0.93,"",-1,-2.2,-9,-1.8,-1,-0.2,-5,-1.0,7357,0.2,39800,1.4,-5371,-7.7,8,1.3
"39153","5","443142","78","0","2018","1","",63,812,766,755,7524069,5015511,97731,744,"",1.12,0.98,0.95,0.94,0.86,0.94,0.87,0.90,"",-3,-4.5,2,0.2,1,0.1,-7,-0.9,721575,10.6,456112,10.0,-9571,-8.9,72,10.7
"39155","5","443142","78","0","2018","1","",19,193,183,189,1535518,1021472,20821,627,"",1.13,0.95,0.89,0.93,0.84,0.80,0.53,0.91,"N",-2,-9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39157","5","443142","78","0","2018","1","",10,44,43,45,409354,241991,8194,716,"",1.09,0.39,0.39,0.41,0.47,0.36,0.58,1.16,"",2,25.0,5,12.8,3,7.5,5,12.5,-53963,-11.6,-20404,-7.8,752,10.1,-182,-20.3
"39159","5","443142","78","0","2018","1","",5,21,21,22,218491,123071,4012,788,"",0.96,0.20,0.20,0.21,0.18,0.15,0.31,0.89,"",2,66.7,-49,-70.0,-44,-67.7,-44,-66.7,-288874,-56.9,-226885,-64.8,-2533,-38.7,205,35.2
"39161","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39165","5","443142","78","0","2018","1","N",20,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39167","5","443142","78","0","2018","1","",4,25,22,23,228057,137679,4198,752,"",0.63,0.32,0.29,0.30,0.30,0.30,0.35,1.00,"",-1,-20.0,-7,-21.9,-10,-31.2,-9,-28.1,-103483,-31.2,-72359,-34.5,-1290,-23.5,-45,-5.6
"39169","5","443142","78","0","2018","1","",7,86,86,85,784031,527917,9107,704,"",0.65,0.57,0.58,0.58,0.56,0.54,0.53,0.97,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39171","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39173","5","443142","78","0","2018","1","N",12,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39175","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39999","5","443142","78","0","2018","1","N",29,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40000","5","443142","58","0","2018","1","",392,4867,4684,4570,48629901,41609833,364243,795,"",0.90,0.97,0.95,0.94,0.99,0.93,0.90,1.03,"",-25,-6.0,-206,-4.1,-222,-4.5,-304,-6.2,930713,2.0,-313403,-0.7,-52449,-12.6,54,7.3
"40001","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40005","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40009","5","443142","78","0","2018","1","",5,34,36,33,271862,247893,1688,609,"",1.52,1.02,1.11,1.02,0.83,0.74,0.31,0.78,"",1,25.0,3,9.7,6,20.0,3,10.0,-72352,-21.0,-69104,-21.8,-439,-20.6,-264,-30.2
"40013","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40015","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40017","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40019","5","443142","78","0","2018","1","",5,43,42,39,292555,284490,801,544,"",0.74,0.58,0.58,0.54,0.44,0.39,0.14,0.78,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40021","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40027","5","443142","78","0","2018","1","N",31,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",6,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40031","5","443142","78","0","2018","1","",16,103,101,97,916581,806008,9831,703,"",1.70,0.78,0.79,0.76,0.86,0.90,1.57,1.10,"",-5,-23.8,-24,-18.9,-28,-21.7,-31,-24.2,-198888,-17.8,-196347,-19.6,-2017,-17.0,33,4.9
"40035","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40037","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",-6,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40039","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40041","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40047","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40049","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40051","5","443142","78","0","2018","1","",4,27,28,27,302504,273197,3304,851,"",0.86,0.67,0.70,0.67,0.96,0.83,0.89,1.42,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40055","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40065","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40069","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
